SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
DYNPRO, EQ, 27-Jul-2026,231.33,234.9,244,230.4,243.9,238.21,236.15,15783,37.27,449,11321,71.73
E2E, EQ, 27-Jul-2026,516.7,534,542.5,534,542.5,542.5,539.6,429556,2317.88,1898,359916,83.79
E2ERAIL, ST, 27-Jul-2026,262.05,273,275.15,260,275,275,271.18,76000,206.09,67,53600,70.53
EASEMYTRIP, EQ, 27-Jul-2026,6.83,6.86,6.91,6.76,6.8,6.82,6.85,11033467,755.8,6395,3918585,35.52
EASTSILK, BE, 27-Jul-2026,55.19,56.26,56.26,52.44,55,55,55.15,503,0.28,14, -, -
EBANKNIFTY, EQ, 27-Jul-2026,57.37,57.89,57.96,57.26,57.42,57.43,57.61,342,0.2,42,180,52.63
EBBETF0430, EQ, 27-Jul-2026,1606.02,1598,1614,1598,1611,1609.85,1610.5,12830,206.63,1610,9430,73.5
EBBETF0431, EQ, 27-Jul-2026,1439.92,1441.28,1442,1437.51,1442,1441.71,1440.05,4759,68.53,71,4527,95.13
EBBETF0433, EQ, 27-Jul-2026,1310.61,1314.92,1319.99,1311.4,1319.99,1312.88,1314.96,3269,42.99,116,2173,66.47
EBGNG, EQ, 27-Jul-2026,572.35,588,595,572,584.1,587.3,582.92,343611,2002.97,12049,155338,45.21
ECAPINSURE, EQ, 27-Jul-2026,23.64,23.64,23.97,23.64,23.9,23.74,23.84,202782,48.33,311,151052,74.49
ECLERX, EQ, 27-Jul-2026,1861.5,1860,1896,1735,1805,1811.7,1802.6,436178,7862.54,42380,161206,36.96
ECOLINE, ST, 27-Jul-2026,195,192,200,192,200,196,194.12,13000,25.24,12,12000,92.31
ECOSMOBLTY, BE, 27-Jul-2026,126.9,128.6,132.95,127,132.67,131.47,128.24,83532,107.13,491, -, -
EDELWEISS, EQ, 27-Jul-2026,117.02,117.99,118.9,115.31,117.03,116.91,116.85,2138758,2499.11,23361,1033494,48.32
EDUCOMP, BZ, 27-Jul-2026,0.91,0.9,0.95,0.87,0.88,0.9,0.91,37562,0.34,100, -, -
EEPL, SM, 27-Jul-2026,100.6,101.6,108,101.6,105,104.45,105,29000,30.45,29,19000,65.52
EFACTOR, SM, 27-Jul-2026,173.2,174.5,175,174.5,175,175,174.96,8400,14.7,7,8400,100
EFCIL, EQ, 27-Jul-2026,195.3,197,199.85,195,198.05,197.05,197.26,140108,276.37,2748,80348,57.35
EFFWA, ST, 27-Jul-2026,381.75,370.05,383.7,364,379.9,379.9,372.67,12400,46.21,24,10400,83.87
EFORCE, SM, 27-Jul-2026,21.25,21.25,21.25,20.3,21,21,20.71,12000,2.49,10,4800,40
EGOLD, EQ, 27-Jul-2026,142.55,143,144.45,142.7,143.05,143.4,143.43,300098,430.42,290,253660,84.53
EICHERMOT, EQ, 27-Jul-2026,7628,7680,7847,7648,7758,7769.5,7763.14,367549,28533.35,36446,185272,50.41
EIDPARRY, EQ, 27-Jul-2026,758,758,774,755.5,770.8,771.15,766.22,149486,1145.39,12823,86776,58.05
EIEL, EQ, 27-Jul-2026,220.16,223.9,224.94,217.49,219,218.76,220.22,646608,1423.94,10344,252149,39
EIFFL, BE, 27-Jul-2026,320,321,327,314,316,316.25,318.24,3711,11.81,36, -, -
EIHAHOTELS, EQ, 27-Jul-2026,310.9,312,320.9,312,318,316.95,317.04,6800,21.56,579,4085,60.07
EIHOTEL, EQ, 27-Jul-2026,326.4,327.05,331.75,327.05,330.9,330.65,329.82,98370,324.45,4438,60378,61.38
EIMCOELECO, EQ, 27-Jul-2026,1789.2,1822.2,1844,1800.1,1828.1,1829.8,1824.74,17827,325.3,2635,8942,50.16
EKC, EQ, 27-Jul-2026,108.76,109.6,111.93,109.3,109.5,109.79,110.15,103914,114.46,1452,53163,51.16
ELANTAS, EQ, 27-Jul-2026,9266,9344,9648,9290,9510,9555,9488.22,720,68.32,234,424,58.89
ELCIDIN, EQ, 27-Jul-2026,109500,105505,112000,105505,109500,110725,109779.55,11,12.08,11,8,72.73
ELDEHSG, EQ, 27-Jul-2026,778.3,818,818.4,762.1,769.95,774.1,781.57,1155,9.03,96,925,80.09
ELECON, EQ, 27-Jul-2026,421.65,424,436.85,418.35,423,423.7,425.43,1284270,5463.7,33590,711765,55.42
ELECTCAST, EQ, 27-Jul-2026,72.1,72.28,73.64,72,72.05,72.14,72.61,637363,462.8,6516,322563,50.61
ELECTHERM, EQ, 27-Jul-2026,1008.2,1039,1047,1000,1015,1030.2,1023.63,15666,160.36,1388,6938,44.29
ELGIEQUIP, EQ, 27-Jul-2026,577.3,578.25,584.3,575.1,575.1,578.85,579.33,95386,552.6,8298,49905,52.32
ELGIRUBCO, EQ, 27-Jul-2026,54.58,56.5,56.9,55.2,56.8,56.62,56.22,22265,12.52,443,11136,50.02
ELGNZ, SM, 27-Jul-2026,104.75,107.4,109,101,102.2,103.3,104.01,17000,17.68,14,11000,64.71
ELIN, EQ, 27-Jul-2026,101.13,101.5,103.57,100.42,101.49,101.41,101.43,122496,124.25,1413,61672,50.35
ELIQUID, EQ, 27-Jul-2026,1040.9,1041.04,1041.06,1041.04,1041.05,1041.05,1041.05,19851,206.66,15,14351,72.29
ELITECON, EQ, 27-Jul-2026,15.51,15.64,16.2,15.53,16,15.98,15.96,1784679,284.78,4600,699537,39.2
ELLEN, EQ, 27-Jul-2026,281.2,287,287,279.2,281.85,282.45,282.79,240990,681.5,5397,125711,52.16
ELM250, EQ, 27-Jul-2026,16.38,16.46,16.88,16.45,16.88,16.69,16.6,39273,6.52,193,23676,60.29
ELPROINTL, EQ, 27-Jul-2026,176.52,175.43,178.5,174.5,178.5,177.89,176.32,189067,333.35,1069,123666,65.41
EMAMILTD, EQ, 27-Jul-2026,407.9,409.8,419.6,406.55,413.1,414.1,412.26,548841,2262.66,15986,314941,57.38
EMAMIPAP, BE, 27-Jul-2026,118.18,118.15,120,112.28,112.28,112.28,112.79,71198,80.31,406, -, -
EMAMIREAL, BE, 27-Jul-2026,79.92,78,82.25,78,78.62,79.84,78.98,2426,1.92,42, -, -
EMBASSY, RR, 27-Jul-2026,437.98,439,445.38,437.06,438,437.95,439.34,765622,3363.65,30265,710355,92.78
EMBDL, EQ, 27-Jul-2026,61.21,62,63.1,61.39,62,62.17,62.53,1122374,701.8,6780,565208,50.36
EMCURE, EQ, 27-Jul-2026,1881,1898,1938.6,1882.1,1916,1924.8,1923.48,253294,4872.07,23200,161321,63.69
EMIL, EQ, 27-Jul-2026,129.64,130.95,132.52,125.18,125.8,125.67,127.31,2168808,2761.04,14001,1447887,66.76
EMKAY, EQ, 27-Jul-2026,239.5,239.5,255.75,234.8,239.8,238.05,245.4,108351,265.89,3763,36380,33.58
EMKAYTOOLS, SM, 27-Jul-2026,91.35,92.2,95,90.55,91.05,91.05,92.2,2250,2.07,10,1650,73.33
EMMBI, BE, 27-Jul-2026,87.53,87.96,90,86.05,87.45,87.45,87.67,5609,4.92,47, -, -
EMMIL, SM, 27-Jul-2026,121.75,123,123,118,120,119.95,120.22,8500,10.22,29,7000,82.35
EMMVEE, EQ, 27-Jul-2026,331,336,341.4,331.7,333.65,333.6,336.11,2340536,7866.67,27939,1030684,44.04
EMPOWER, BE, 27-Jul-2026,2.38,2.39,2.42,2.37,2.41,2.4,2.4,2679426,64.21,1601, -, -
EMSLIMITED, EQ, 27-Jul-2026,403.3,406.7,411.95,398.35,402,401.75,404.73,218786,885.5,6259,80340,36.72
EMUDHRA, EQ, 27-Jul-2026,455.75,458.75,464.8,452.3,463.5,463.15,458.97,72386,332.23,3196,36788,50.82
EMULTIMQ, EQ, 27-Jul-2026,40.76,41.7,41.7,40.8,41,40.92,40.95,16747,6.86,201,15378,91.83
ENCOMPAS, SM, 27-Jul-2026,217.1,224.3,238,223.45,232,230,229.3,66800,153.17,63,48800,73.05
ENDURANCE, EQ, 27-Jul-2026,2634,2626.7,2740.1,2616,2725,2732.8,2708.87,60908,1649.92,11502,33064,54.29
ENERGY, EQ, 27-Jul-2026,39.06,39.08,39.45,38.93,39.01,39.02,39.02,137410,53.62,979,114012,82.97
ENERGYDEV, EQ, 27-Jul-2026,17.45,17.45,17.7,17.05,17.1,17.14,17.25,9005,1.55,272,6888,76.49
ENEXT50, EQ, 27-Jul-2026,71.72,71.77,72.45,71.77,72.45,72.45,72.32,14057,10.17,9,13968,99.37
ENFUSE, SM, 27-Jul-2026,165,171,171,171,171,171,171,600,1.03,1,600,100
ENGINERSIN, EQ, 27-Jul-2026,225.21,226.06,229.95,225.1,226.67,226.42,226.72,837874,1899.63,15197,399987,47.74
ENIFTY, EQ, 27-Jul-2026,23.99,24.58,24.58,24.06,24.22,24.18,24.16,1605,0.39,56,1463,91.15
ENIL, EQ, 27-Jul-2026,105.63,106.1,107.72,105.61,106.95,106.06,106.66,8037,8.57,203,3546,44.12
ENRIN, EQ, 27-Jul-2026,3240.2,3260.1,3275,3192,3275,3264.6,3239.57,327391,10606.07,36446,143502,43.83
ENSER, SM, 27-Jul-2026,13.65,14.7,14.7,14.45,14.45,14.45,14.58,10000,1.46,2,10000,100
ENTERO, EQ, 27-Jul-2026,1229.6,1244,1277.9,1217,1277.9,1273.4,1254.42,165836,2080.28,10728,113255,68.29
ENVIRO, SM, 27-Jul-2026,77.25,77.95,78.4,77.1,77.1,77.1,77.61,6000,4.66,6,4000,66.67
EPACK, EQ, 27-Jul-2026,234.57,236.69,237.99,231.04,232.3,232.1,233.54,209862,490.12,3663,90887,43.31
EPACKPEB, EQ, 27-Jul-2026,251.92,256,256.8,250,255.3,255.19,254.23,374100,951.08,7447,129870,34.72
EPIGRAL, EQ, 27-Jul-2026,1162.7,1192.7,1208.9,1111.2,1165,1157,1157.35,649654,7518.75,49004,107601,16.56
EPL, EQ, 27-Jul-2026,233.06,232.8,240.07,231.45,239.38,239.06,237.6,231791,550.74,6643,116383,50.21
EPWINDIA, ST, 27-Jul-2026,260,255.05,257.1,255.05,256,256.7,256.59,8400,21.55,5,8400,100
EQUAL200, EQ, 27-Jul-2026,13.63,13.73,13.78,13.72,13.74,13.74,13.74,2298,0.32,49,1144,49.78
EQUAL50, EQ, 27-Jul-2026,328.36,330.09,331.96,329.94,331.22,331.25,330.29,5947,19.64,22,5604,94.23
EQUAL50ADD, EQ, 27-Jul-2026,339.64,340.83,343.85,340.83,342.99,342.93,342.06,6661,22.78,302,4018,60.32
EQUIPPP, BE, 27-Jul-2026,24.01,23.45,25.1,22.88,25.1,25.03,24.93,231519,57.73,96, -, -
EQUITASBNK, EQ, 27-Jul-2026,78.34,79.61,80.29,78.61,78.75,79,79.37,2138413,1697.28,19397,1078801,50.45
ERIS, EQ, 27-Jul-2026,1400.6,1399,1414,1386.1,1413.2,1403.5,1398.84,38227,534.73,11280,22029,57.63
ESABINDIA, EQ, 27-Jul-2026,5649.5,5699,5703.5,5602,5608,5621.5,5636.64,2031,114.48,963,1100,54.16
ESAFSFB, EQ, 27-Jul-2026,38.69,39.99,40.2,37.5,38.16,38.29,39.04,4228358,1650.77,15823,1429733,33.81
ESCONET, SM, 27-Jul-2026,136.5,138,141,129,132,130.4,134.04,18000,24.13,42,14800,82.22
ESCORTS, EQ, 27-Jul-2026,2905.1,2936.9,2960,2915.4,2959.9,2954.1,2943.89,53545,1576.3,8474,28508,53.24
ESENSEX, EQ, 27-Jul-2026,76.72,77.54,77.54,76.7,77.19,77.19,77.05,14180,10.93,15,14017,98.85
ESFL, SM, 27-Jul-2026,136.55,140,140,129.75,129.75,129.9,132.51,36360,48.18,75,29520,81.19
ESG, EQ, 27-Jul-2026,40.97,41.22,41.48,41.19,41.47,41.46,41.38,11471,4.75,76,9475,82.6
ESILVER, EQ, 27-Jul-2026,219.61,222.48,223.07,221.73,222.9,222.69,222.69,402859,897.12,2392,387376,96.16
ESPRIT, SM, 27-Jul-2026,57,58.25,61,58.25,60,60,59.91,25600,15.34,15,17600,68.75
ESSARSHPNG, EQ, 27-Jul-2026,20.17,20.03,20.6,19.9,20.6,20.43,20.23,160923,32.56,704,106880,66.42
ESSENTIA, BE, 27-Jul-2026,1.11,1.11,1.12,1.08,1.09,1.08,1.1,1192688,13.09,905, -, -
ESTER, EQ, 27-Jul-2026,88.53,88.53,91.8,88.5,91.18,90.89,90.36,101157,91.4,1636,50996,50.41
ETERNAL, EQ, 27-Jul-2026,280,281.5,297,281.45,295.7,295.85,293.23,48012383,140785.85,242086,19215160,40.02
ETHOSLTD, EQ, 27-Jul-2026,2562.8,2562.9,2613.3,2562.9,2583,2578.8,2589.73,10977,284.28,1929,5234,47.68
ETL, SM, 27-Jul-2026,970,1043,1043,980,990.1,990.1,998.28,600,5.99,4,300,50
ETML, SM, 27-Jul-2026,84.9,84.9,86.05,84,84,84,84.74,46800,39.66,25,42000,89.74
EUREKAFORB, EQ, 27-Jul-2026,432.15,439,444,434.5,439.95,439.7,439.62,179826,790.55,13197,115463,64.21
EUROBOND, EQ, 27-Jul-2026,161.61,164.02,165.8,157.62,161,158.99,161.82,7746,12.53,318,5275,68.1
EUROPRATIK, EQ, 27-Jul-2026,301.65,303.35,318.4,303,315,314.6,311.74,225420,702.72,5323,89033,39.5
EUROTEXIND, BE, 27-Jul-2026,12.2,12.26,12.26,12.26,12.26,12.26,12.26,19,0,2, -, -
EVEREADY, EQ, 27-Jul-2026,357,358.15,364,348.5,351,349.75,353.38,95130,336.17,4492,49119,51.63
EVERESTIND, BE, 27-Jul-2026,524.25,543.4,545,521,544.95,540.65,534.73,21906,117.14,446, -, -
EVIETF, EQ, 27-Jul-2026,31.74,32.28,32.28,31.51,31.51,32.06,31.97,122624,39.21,611,69854,56.97
EVINDIA, EQ, 27-Jul-2026,31.9,31.1,32.55,31.1,32,32.02,31.97,208198,66.55,1891,131399,63.11
EXCELINDUS, EQ, 27-Jul-2026,932.15,940.9,997.95,927,984.55,982.15,974.14,26284,256.04,2261,14115,53.7
EXCELLENT, ST, 27-Jul-2026,208,215,218,209.25,209.25,209.25,214.94,16000,34.39,10,12800,80
EXCELSOFT, EQ, 27-Jul-2026,74.38,74.7,79.63,74.7,77,77.47,77.87,804813,626.74,6046,285163,35.43
EXICOM, EQ, 27-Jul-2026,160.3,163.4,166.19,162.5,165.2,165.2,164.65,970983,1598.76,9737,288150,29.68
EXIDEIND, EQ, 27-Jul-2026,443,443,444.4,423.15,429.35,427,433.71,5848999,25367.44,52378,3387421,57.91
EXIMROUTES, SM, 27-Jul-2026,112,117,119.7,116.2,116.2,116.2,117.53,4800,5.64,6,4000,83.33
EXPLEOSOL, EQ, 27-Jul-2026,801.55,793,824.95,793,814.85,812,804.07,34009,273.46,2811,17723,52.11
EXXARO, EQ, 27-Jul-2026,6.54,6.65,6.89,6.51,6.55,6.58,6.73,472166,31.78,886,234055,49.57
FABTECH, EQ, 27-Jul-2026,149.73,149,152.99,145.1,148.3,148.9,148.69,139208,206.99,3461,60950,43.78
FACT, EQ, 27-Jul-2026,809.3,819.9,825,812.45,819.8,819.55,818.69,75961,621.88,6120,21769,28.66
FAIRCHEMOR, BE, 27-Jul-2026,768.1,768.1,806.5,748.05,806.5,806.5,801.33,141631,1134.93,1597, -, -
FALCONTECH, SM, 27-Jul-2026,11.3,11.3,11.7,11.3,11.7,11.7,11.5,2400,0.28,2,2400,100
FAZE3Q, EQ, 27-Jul-2026,546.95,555.3,562.55,551.5,555,552.9,557.47,5335,29.74,343,3831,71.81
FCL, EQ, 27-Jul-2026,39.59,40,40.65,37.2,40.49,40.22,39.45,20485164,8081.34,38419,5500559,26.85
FCONSUMER, BZ, 27-Jul-2026,0.28,0.27,0.29,0.27,0.27,0.27,0.27,3267712,8.89,880, -, -
FCSSOFT, EQ, 27-Jul-2026,1.55,1.59,1.59,1.51,1.53,1.52,1.53,1434925,21.95,1632,1048131,73.04
FDC, EQ, 27-Jul-2026,412.95,417,419.8,411.6,417.05,417.1,415.74,60671,252.24,4201,34470,56.81
FEDDERSHOL, EQ, 27-Jul-2026,45.64,46.99,48.19,43.5,44.68,44.64,45,3826671,1722.13,10968,437331,11.43
FEDERALBNK, EQ, 27-Jul-2026,354.3,355.05,357.7,354.3,356.9,356.5,355.97,6585012,23440.84,67540,4583960,69.61
FEDFINA, EQ, 27-Jul-2026,150.53,150,153.25,149.7,150.52,150.27,150.71,683171,1029.59,8922,312439,45.73
FEL, BZ, 27-Jul-2026,0.37,0.38,0.38,0.37,0.38,0.37,0.38,123991,0.47,74, -, -
FELDVR, BZ, 27-Jul-2026,2.49,2.56,2.56,2.37,2.37,2.37,2.38,1644,0.04,22, -, -
FELIX, SM, 27-Jul-2026,178.95,181.9,181.9,176.5,177.6,177.6,178.77,15500,27.71,24,11500,74.19
FERMENTA, EQ, 27-Jul-2026,432.05,436.7,448,436.7,439.6,442.05,442.87,122096,540.73,4456,57854,47.38
FIBERWEB, EQ, 27-Jul-2026,30.43,30.43,30.8,29.66,30.68,30.68,30.15,20763,6.26,133,16628,80.08
FICRF3GP, MF, 27-Jul-2026,379,411,411,410,410,410,410.5,2,0.01,2,1,50
FIDEL, SM, 27-Jul-2026,152,152,166,150,164,164,162.29,33000,53.56,27,19000,57.58
FIEMIND, EQ, 27-Jul-2026,2331.9,2338.1,2423.9,2335.1,2348,2356.6,2381.51,67883,1616.64,12596,32367,47.68
FILATEX, EQ, 27-Jul-2026,73.83,74.88,75.88,73.55,74.24,74.64,74.73,3571940,2669.21,18315,1262672,35.35
FILATFASH, BE, 27-Jul-2026,0.18,0.19,0.19,0.18,0.19,0.18,0.18,35066145,63.64,2090, -, -
FINBUD, SM, 27-Jul-2026,125.6,125,126.8,122,126.8,124.75,123.86,14000,17.34,14,10000,71.43
FINCABLES, EQ, 27-Jul-2026,998.9,999.9,1015,992.4,996,998.6,1001.38,209703,2099.92,19053,86018,41.02
FINEORG, EQ, 27-Jul-2026,4828.5,4829,4926,4806,4806,4838.5,4863.44,9918,482.36,3338,5241,52.84
FINIETF, EQ, 27-Jul-2026,32.01,32.81,32.81,32.09,32.76,32.58,32.39,320452,103.8,1225,198527,61.95
FINKURVE, EQ, 27-Jul-2026,62.15,63.9,64.99,60.57,61.2,61.52,61.91,23723,14.69,472,16753,70.62
FINOPB, EQ, 27-Jul-2026,167.06,169.89,171.68,165,165.43,166.46,167.8,745288,1250.57,8254,171778,23.05
FINPIPE, EQ, 27-Jul-2026,163.67,165,166.85,163.5,163.6,163.83,164.87,290897,479.59,11272,144026,49.51
FIRSTCRY, EQ, 27-Jul-2026,208.3,210.5,215,210.1,213.28,213.51,213.32,525785,1121.62,10461,235913,44.87
FISCHER, EQ, 27-Jul-2026,37.94,38.58,38.58,37.54,38,37.7,38.09,1922676,732.27,2527,309379,16.09
FIVESTAR, EQ, 27-Jul-2026,535.2,540,557.95,538.55,543,540.25,545.07,1366135,7446.43,56073,761273,55.72
FLAIR, EQ, 27-Jul-2026,252.5,257,258.6,252.2,255.5,256.75,255.32,90668,231.49,2995,43663,48.16
FLEXIADD, EQ, 27-Jul-2026,9.92,10,10.05,10,10.04,10.02,10.02,47419,4.75,208,41464,87.44
FLEXITUFF, BE, 27-Jul-2026,4.58,4.58,4.74,4.44,4.67,4.62,4.55,54340,2.47,86, -, -
FLFL, BZ, 27-Jul-2026,1.4,1.41,1.41,1.33,1.34,1.34,1.34,35238,0.47,74, -, -
FLUOROCHEM, EQ, 27-Jul-2026,4573.7,4653.2,4653.2,4521.4,4541.8,4563.5,4585.06,122548,5618.9,17300,67932,55.43
FLYSBS, SM, 27-Jul-2026,466.65,473,473,458,458,462.4,461.87,13600,62.81,43,11200,82.35
FMCGADD, EQ, 27-Jul-2026,49.25,49.8,49.84,49.55,49.79,49.81,49.77,6305,3.14,20,3399,53.91
FMCGIETF, EQ, 27-Jul-2026,52.69,52.98,53.4,52.69,53.23,53.18,53.16,704739,374.66,2810,432888,61.43
FMGOETZE, EQ, 27-Jul-2026,478.85,486.05,486.95,478.45,482,483.75,483.29,21821,105.46,721,13902,63.71
FMNL, BE, 27-Jul-2026,9.21,9.21,9.36,9.02,9.19,9.18,9.23,10952,1.01,55, -, -
FOCE, SM, 27-Jul-2026,599,569.05,569.05,569.05,569.05,569.05,569.05,61440,349.62,54,47760,77.73
FOCUS, BE, 27-Jul-2026,72.23,73.7,75.4,69.16,71.99,71.66,70.71,28133,19.89,199, -, -
FOODSIN, EQ, 27-Jul-2026,55.05,55.12,56.5,52.91,53.57,53.63,53.79,136697,73.53,3339,92433,67.62
FORCAS, ST, 27-Jul-2026,172.55,175,181.15,175,181.15,181.1,178.97,56000,100.22,33,56000,100
FORCEMOT, EQ, 27-Jul-2026,17620,17809,17860,17240,17289,17268,17406.19,113614,19775.86,32245,42855,37.72
FORGEAUTO, SM, 27-Jul-2026,84.3,81,85,81,85,85,83,2400,1.99,2,2400,100
FORTIS, EQ, 27-Jul-2026,948.7,958,958.6,939.9,943,942.3,945.03,1227263,11598.02,33284,811302,66.11
FOSECOIND, EQ, 27-Jul-2026,5048,5079,5118,5022,5026,5036.5,5058.7,1230,62.22,298,865,70.33
FRACTAL, EQ, 27-Jul-2026,786.75,791.05,811.05,772.85,810.5,809.3,797.78,638751,5095.84,38255,293695,45.98
FRESHARA, SM, 27-Jul-2026,337.55,339.5,374,339,357,349.95,355.58,182400,648.57,230,109800,60.2
FROG, ST, 27-Jul-2026,211.4,207.2,215.6,207.2,213.5,213.5,214.22,18800,40.27,31,18000,95.74
FRONTSP, EQ, 27-Jul-2026,1328.8,1349.9,1446.4,1336.4,1373,1380.8,1393.3,27004,376.25,4105,11210,41.51
FSL, EQ, 27-Jul-2026,253.58,256,264.13,255.77,262,262.23,261.53,1162441,3040.08,30406,464576,39.97
FUSION, EQ, 27-Jul-2026,216.48,218,228.5,218,220.39,220.7,223.66,554472,1240.15,9293,248049,44.74
FWSTC, SM, 27-Jul-2026,200,205,205,200,200,200,200.21,63000,126.13,36,63000,100
GABRIEL, EQ, 27-Jul-2026,1363.5,1370.1,1449,1369,1442,1437.8,1419.28,662635,9404.65,37761,194854,29.41
GAEL, EQ, 27-Jul-2026,151.64,153.69,158.98,150.2,156.65,157.31,155.78,3107123,4840.16,39111,956545,30.79
GAIL, EQ, 27-Jul-2026,170.02,170.11,174.89,170.11,173.91,174.23,173.21,10641180,18431.73,102454,6941348,65.23
GAJANAND, SM, 27-Jul-2026,8.6,8.15,8.15,8.15,8.15,8.15,8.15,3000,0.24,1,3000,100
GALAPREC, EQ, 27-Jul-2026,1146.3,1151.9,1192,1147.2,1161,1164.2,1170.17,33678,394.09,3817,13254,39.36
GALAXYSURF, EQ, 27-Jul-2026,1945,1952.9,1985.9,1934.2,1968.9,1962.8,1955.58,6391,124.98,1275,3292,51.51
GALLANTT, EQ, 27-Jul-2026,521.2,522.1,547.25,522,547.25,547.25,542.91,176732,959.5,4111,81574,46.16
GANDHAR, EQ, 27-Jul-2026,282.46,279,279,231,246.8,245.47,246.83,20541880,50704.31,184521,4085477,19.89
GANDHITUBE, EQ, 27-Jul-2026,868,877.4,883.95,870.05,875.1,875.85,877.66,4803,42.15,314,3283,68.35
GANECOS, EQ, 27-Jul-2026,1209.4,1212,1243,1195,1217,1212.1,1213.75,132037,1602.6,8930,67656,51.24
GANESHBE, EQ, 27-Jul-2026,111.41,113.18,114.9,110.56,112.1,112.35,112.69,517305,582.96,5493,245472,47.45
GANESHCP, EQ, 27-Jul-2026,171.84,173.7,174.58,168.1,169.9,169.9,171.48,32572,55.85,987,22369,68.68
GANESHHOU, EQ, 27-Jul-2026,799.4,810,852,796.05,823.95,819.85,827.4,89342,739.22,6353,35168,39.36
GANESHIN, ST, 27-Jul-2026,97.5,93.75,101.8,92.65,92.65,92.65,94.7,56800,53.79,56,52800,92.96
GANGABATH, SM, 27-Jul-2026,21.55,21.65,22.3,21.4,21.95,21.95,21.86,18000,3.93,5,9000,50
GANGAFORGE, BE, 27-Jul-2026,1.67,1.59,1.72,1.59,1.71,1.68,1.66,13472825,223.24,888, -, -
GANGESSECU, EQ, 27-Jul-2026,116.24,118.07,118.07,116,116,116.75,116.79,39,0.05,8,39,100
GARFIBRES, EQ, 27-Jul-2026,748.45,751.4,760,747.5,754,753,752.23,23157,174.19,2537,14019,60.54
GARUDA, EQ, 27-Jul-2026,174.69,176.54,178,171.77,171.99,172.34,173.77,239612,416.37,3502,123558,51.57
GATECH, EQ, 27-Jul-2026,0.48,0.48,0.53,0.48,0.49,0.49,0.51,11410406,57.63,1041,2501422,21.92
GATECHDVR, EQ, 27-Jul-2026,0.43,0.45,0.46,0.44,0.44,0.44,0.45,456472,2.04,155,393722,86.25
GATEWAY, EQ, 27-Jul-2026,56.38,57.05,59,56.71,58.46,58.5,58.32,1423107,829.99,9362,748194,52.57
GAUDIUMIVF, BE, 27-Jul-2026,151.9,148.87,148.87,148.87,148.87,148.87,148.87,13165,19.6,218, -, -
GAYAHWS, EQ, 27-Jul-2026,1.88,1.92,1.92,1.85,1.88,1.88,1.88,126331,2.38,256,82374,65.2
GAYAPROJ, BE, 27-Jul-2026,20.73,21.1,21.1,20,20.4,20.21,20.4,299650,61.14,1223, -, -
GCHOTELS, ST, 27-Jul-2026,116,116,116.9,110.2,113.1,113.1,112.19,19800,22.21,30,15000,75.76
GCSL, EQ, 27-Jul-2026,531,534,538.7,528.25,530,531.1,533.24,375553,2002.58,3972,144576,38.5
GEECEE, BE, 27-Jul-2026,334.15,342.7,344,340.2,340.2,340.9,341.79,1005,3.43,17, -, -
GEEKAYWIRE, EQ, 27-Jul-2026,23.79,23.85,24.74,23.51,24.15,23.91,24.04,82660,19.87,1376,35358,42.78
GEMAROMA, EQ, 27-Jul-2026,178.1,181.1,191.5,181.1,191.44,189.37,186.79,179131,334.61,3669,85319,47.63
GENCON, EQ, 27-Jul-2026,40.52,40.5,40.99,40.01,40.01,40.46,40.41,266584,107.73,1629,11109,4.17
GENESYS, EQ, 27-Jul-2026,297.7,305,306.3,297.3,301,300.55,300.86,147856,444.84,4583,66192,44.77
GENSOL, BZ, 27-Jul-2026,18.35,17.44,17.44,17.44,17.44,17.44,17.44,82755,14.43,349, -, -
GENUSPAPER, EQ, 27-Jul-2026,11.92,12.13,12.65,12.12,12.44,12.59,12.46,139558,17.39,644,109914,78.76
GENUSPOWER, EQ, 27-Jul-2026,315.6,317.8,329,314.2,322.5,322,321.27,5483067,17615.32,70784,2645461,48.25
GENXAI, SM, 27-Jul-2026,70.7,71.45,74.8,70.05,74.5,74.65,72.96,43200,31.52,33,26400,61.11
GEOJITFSL, EQ, 27-Jul-2026,76.15,76.19,77.98,75,75.48,75.16,76.26,251893,192.08,2487,135699,53.87
GESHIP, EQ, 27-Jul-2026,1437.9,1439,1440,1386.3,1390,1398.6,1401.51,488878,6851.68,33013,268212,54.86
GFLLIMITED, EQ, 27-Jul-2026,45.95,46.7,47.35,46,47.1,46.95,46.63,44432,20.72,1011,28217,63.51
GGBL, SM, 27-Jul-2026,262.8,263.25,269,263.25,264,263.65,265.68,21600,57.39,69,14100,65.28
GHCL, EQ, 27-Jul-2026,436.2,437,442.3,435.55,437.05,438.6,439.05,249684,1096.24,3835,186477,74.69
GHCLTEXTIL, EQ, 27-Jul-2026,115.82,117,120.9,116,116.2,116.15,118.35,938372,1110.6,12394,541656,57.72
GICHSGFIN, EQ, 27-Jul-2026,146.87,147.25,149.8,146.55,148.49,148.26,147.48,80520,118.75,2137,40666,50.5
GICL, EQ, 27-Jul-2026,16.72,16.8,17,16,16.03,16.23,16.33,125394,20.47,560,76824,61.27
